found_taxa,accepted_name_usage,taxonomic_status,species,subspecies,taxon_rank,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,speciesid,taxon_id,bold_id,ncbi_id,genusid
Oncaea tregoubovi,Oncaea tregoubovi,accepted,Oncaea tregoubovi,NA,species,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,TRUE,FALSE,FALSE,354036,354036,NA,557827,128690
Bolitaena pygmaea,Bolitaena pygmaea,accepted,Bolitaena pygmaea,NA,species,Mollusca,Cephalopoda,Octopoda,Amphitretidae,Bolitaena,TRUE,NA,FALSE,410340,410340,201875,61709,238361
Glyphoturris rugirima,Glyphoturris rugirima,accepted,Glyphoturris rugirima,NA,species,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Glyphoturris,TRUE,NA,NA,420336,420336,NA,NA,415426
Alpheus formosus,Alpheus formosus,accepted,Alpheus formosus,NA,species,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,TRUE,FALSE,FALSE,421736,421736,149554,29971,106978
Conus abrolhosensis,Conus abrolhosensis,accepted,Conus abrolhosensis,NA,species,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,TRUE,FALSE,FALSE,429226,429226,NA,NA,137813
Bullata,Bullata,accepted,NA,NA,genus,Mollusca,Gastropoda,Neogastropoda,Marginellidae,Bullata,TRUE,FALSE,FALSE,NA,456378,NA,NA,456378
Brocchinia verheckeni,Brocchinia verheckeni,accepted,Brocchinia verheckeni,NA,species,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Brocchinia,TRUE,NA,NA,457152,457152,NA,NA,137725
Yemanja rocas,Yemanja rocas,accepted,Yemanja rocas,NA,species,Arthropoda,Ostracoda,Podocopida,Macrocyprididae,Yemanja,TRUE,NA,NA,460366,460366,NA,NA,459603
Gyroscala xenicima,Gyroscala xenicima,accepted,Gyroscala xenicima,NA,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Gyroscala,TRUE,NA,NA,524037,524037,NA,NA,137945
Eulimastoma exiguum,Eulimastoma exiguum,accepted,Eulimastoma exiguum,NA,species,Mollusca,Gastropoda,NA,Pyramidellidae,Eulimastoma,TRUE,NA,NA,712079,712079,NA,NA,415366
Leodice marcusi,Leodice marcusi,accepted,Leodice marcusi,NA,species,Annelida,Polychaeta,Eunicida,Eunicidae,Leodice,TRUE,FALSE,FALSE,742173,742173,NA,NA,324708
Fusceulima toffee,Fusceulima toffee,accepted,Fusceulima toffee,NA,species,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Fusceulima,TRUE,NA,NA,833132,833132,NA,NA,137973
Calocalanus adriaticus,Calocalanus adriaticus,accepted,Calocalanus adriaticus,NA,species,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,TRUE,FALSE,FALSE,104647,104647,NA,NA,104193
Calocalanus longisetosus,Calocalanus longisetosus,accepted,Calocalanus longisetosus,NA,species,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,TRUE,FALSE,FALSE,104660,104660,NA,NA,104193
Pisidia,Pisidia,accepted,NA,NA,genus,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pisidia,TRUE,FALSE,FALSE,NA,106837,NA,761936,106837
Acanthephyra stylorostratis,Acanthephyra stylorostratis,accepted,Acanthephyra stylorostratis,NA,species,Arthropoda,Malacostraca,Decapoda,Acanthephyridae,Acanthephyra,TRUE,FALSE,FALSE,107583,107583,801276,691251,107018
Hesionura,Hesionura,accepted,NA,NA,genus,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Hesionura,TRUE,FALSE,FALSE,NA,129448,NA,NA,129448
Bargmannia,Bargmannia,accepted,NA,NA,genus,Cnidaria,Hydrozoa,Siphonophorae,Pyrostephidae,Bargmannia,TRUE,FALSE,FALSE,NA,135398,NA,316196,135398
Sulculeolaria turgida,Sulculeolaria turgida,accepted,Sulculeolaria turgida,NA,species,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Sulculeolaria,TRUE,NA,NA,135448,135448,455820,NA,135367
Olivella mutica,Olivella mutica,accepted,Olivella mutica,NA,species,Mollusca,Gastropoda,Neogastropoda,Olividae,Olivella,TRUE,NA,NA,159949,159949,NA,NA,138274
Ircinia strobilina,Ircinia strobilina,accepted,Ircinia strobilina,NA,species,Porifera,Demospongiae,Dictyoceratida,Irciniidae,Ircinia,TRUE,FALSE,FALSE,165051,165051,493716,467775,131751
Metaprotella,Metaprotella,accepted,NA,NA,genus,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Metaprotella,TRUE,FALSE,FALSE,NA,206701,NA,NA,206701
Notostomus gibbosus,Notostomus gibbosus,accepted,Notostomus gibbosus,NA,species,Arthropoda,Malacostraca,Decapoda,Acanthephyridae,Notostomus,TRUE,FALSE,FALSE,212899,212899,606088,727943,107025
Polyclinum molle,Polyclinum molle,accepted,Polyclinum molle,NA,species,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Polyclinum,TRUE,NA,FALSE,254295,254295,NA,NA,103474
Tanacetipathes barbadensis,Tanacetipathes barbadensis,accepted,Tanacetipathes barbadensis,NA,species,Cnidaria,Anthozoa,Antipatharia,Myriopathidae,Tanacetipathes,TRUE,NA,NA,291173,291173,304550,639600,267888
Gibberula lavalleeana,Gibberula lavalleeana,accepted,Gibberula lavalleeana,NA,species,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,TRUE,NA,NA,420130,420130,NA,NA,137881
Nuculana concentrica,Nuculana concentrica,accepted,Nuculana concentrica,NA,species,Mollusca,Bivalvia,Nuculanida,Nuculanidae,Nuculana,TRUE,NA,NA,420665,420665,NA,NA,138259
Spondylus americanus,Spondylus americanus,accepted,Spondylus americanus,NA,species,Mollusca,Bivalvia,Pectinida,Spondylidae,Spondylus,TRUE,NA,NA,420772,420772,NA,NA,138518
Cheiriphotis neotropicalis,Cheiriphotis neotropicalis,accepted,Cheiriphotis neotropicalis,NA,species,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Cheiriphotis,TRUE,NA,NA,431423,431423,NA,NA,205619
Cardiolucina rehderi,Cardiolucina rehderi,accepted,Cardiolucina rehderi,NA,species,Mollusca,Bivalvia,Lucinida,Lucinidae,Cardiolucina,TRUE,FALSE,FALSE,464107,464107,NA,NA,456383
Dendostrea cristata,Dendostrea cristata,accepted,Dendostrea cristata,NA,species,Mollusca,Bivalvia,Ostreida,Ostreidae,Dendostrea,TRUE,NA,NA,506710,506710,NA,NA,415280
Rissoina indiscreta,Rissoina indiscreta,accepted,Rissoina indiscreta,NA,species,Mollusca,Gastropoda,Littorinimorpha,Rissoinidae,Rissoina,TRUE,FALSE,FALSE,533385,533385,NA,NA,138457
Lamelliconcha circinata,Lamelliconcha circinata,accepted,Lamelliconcha circinata,NA,species,Mollusca,Bivalvia,Venerida,Veneridae,Lamelliconcha,TRUE,NA,NA,545943,545943,NA,NA,511122
Wellsopsyllus (Wellsopsyllus),Wellsopsyllus (Wellsopsyllus),accepted,NA,NA,subgenus,Arthropoda,Copepoda,Harpacticoida,Paramesochridae,Wellsopsyllus,TRUE,FALSE,FALSE,NA,724629,NA,NA,150083
Vexillum histrio,Vexillum histrio,accepted,Vexillum histrio,NA,species,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Vexillum,TRUE,NA,NA,756933,756933,NA,NA,137846
Stenoplax floridana,Stenoplax floridana,accepted,Stenoplax floridana,NA,species,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Stenoplax,TRUE,NA,NA,848095,848095,669085,1307462,367769
Conchoecia giesbrechti,Conchoecia giesbrechti,accepted,Conchoecia giesbrechti,NA,species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,TRUE,NA,FALSE,1506860,1506860,NA,NA,127533
Mulderia robertsoni,Mulderia robertsoni,accepted,Mulderia robertsoni,NA,species,Mollusca,Gastropoda,NA,Pyramidellidae,Mulderia,TRUE,NA,FALSE,1552553,1552553,NA,NA,1552551
Conchoecia teretivalvata,Conchoecia teretivalvata,accepted,Conchoecia teretivalvata,NA,species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,TRUE,NA,FALSE,1565081,1565081,NA,NA,127533
Cynura,Cynura,accepted,NA,NA,genus,Nematoda,Chromadorea,Plectida,Chronogastridae,Cynura,TRUE,TRUE,FALSE,NA,2402,NA,1330288,2402
Arietellus armatus,Arietellus armatus,accepted,Arietellus armatus,NA,species,Arthropoda,Copepoda,Calanoida,Arietellidae,Arietellus,TRUE,FALSE,FALSE,104348,104348,NA,NA,104130
Distioculus minor,Distioculus minor,accepted,Distioculus minor,NA,species,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Distioculus,TRUE,FALSE,FALSE,116381,116381,801361,NA,115407
Cirolana parva,Cirolana parva,accepted,Cirolana parva,NA,species,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Cirolana,TRUE,FALSE,FALSE,220697,220697,NA,2572172,118399
Gabrielona,Gabrielona,accepted,NA,NA,genus,Mollusca,Gastropoda,Trochida,Phasianellidae,Gabrielona,TRUE,NA,NA,NA,225467,NA,335756,225467
Primnoella polita,Primnoella polita,accepted,Primnoella polita,NA,species,Cnidaria,Anthozoa,Scleralcyonacea,Primnoidae,Primnoella,TRUE,NA,FALSE,286548,286548,NA,NA,125322
Halosydna glabra,Halosydna glabra,accepted,Halosydna glabra,NA,species,Annelida,Polychaeta,Phyllodocida,Polynoidae,Halosydna,TRUE,FALSE,FALSE,328203,328203,NA,NA,152404
Abraliopsis atlantica,Abraliopsis atlantica,accepted,Abraliopsis atlantica,NA,species,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abraliopsis,TRUE,NA,FALSE,341846,341846,NA,2053934,137931
Oncaea tenuimana,Oncaea tenuimana,accepted,Oncaea tenuimana,NA,species,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,TRUE,FALSE,FALSE,354035,354035,NA,NA,128690
Turbonilla maestratii,Turbonilla maestratii,accepted,Turbonilla maestratii,NA,species,Mollusca,Gastropoda,NA,Pyramidellidae,Turbonilla,TRUE,NA,NA,389155,389155,NA,NA,138421
Argopecten gibbus,Argopecten gibbus,accepted,Argopecten gibbus,NA,species,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,TRUE,NA,NA,394271,394271,148880,78525,156816
Zabythocypris,Zabythocypris,accepted,NA,NA,genus,Arthropoda,Ostracoda,Podocopida,Bythocyprididae,Zabythocypris,TRUE,FALSE,FALSE,NA,416153,NA,NA,416153
Lucapinella limatula,Lucapinella limatula,accepted,Lucapinella limatula,NA,species,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Lucapinella,TRUE,FALSE,FALSE,419368,419368,NA,NA,224330
Monophorus olivaceus,Monophorus olivaceus,accepted,Monophorus olivaceus,NA,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Monophorus,TRUE,NA,NA,419914,419914,NA,NA,138573
Processa fimbriata,Processa fimbriata,accepted,Processa fimbriata,NA,species,Arthropoda,Malacostraca,Decapoda,Processidae,Processa,TRUE,FALSE,FALSE,421790,421790,88153,1837158,107054
Pseudorhabdosynochus beverleyburtonae,Pseudorhabdosynochus beverleyburtonae,accepted,Pseudorhabdosynochus beverleyburtonae,NA,species,Platyhelminthes,Monogenea,Dactylogyridea,Diplectanidae,Pseudorhabdosynochus,TRUE,NA,NA,518472,518472,NA,NA,468117
Arene boucheti,Arene boucheti,accepted,Arene boucheti,NA,species,Mollusca,Gastropoda,Trochida,Areneidae,Arene,TRUE,NA,NA,532405,532405,NA,NA,413481
Calliostoma brunneopictum,Calliostoma brunneopictum,accepted,Calliostoma brunneopictum,NA,species,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,TRUE,NA,NA,532509,532509,NA,NA,138584
Pleurobranchus iouspi,Pleurobranchus iouspi,accepted,Pleurobranchus iouspi,NA,species,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Pleurobranchus,TRUE,NA,NA,533313,533313,NA,NA,138364
Isotriphora onca,Isotriphora onca,accepted,Isotriphora onca,NA,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Isotriphora,TRUE,FALSE,FALSE,730078,730078,NA,NA,415516
Phrontis antillarum,Phrontis antillarum,accepted,Phrontis antillarum,NA,species,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Phrontis,TRUE,NA,NA,877064,877064,NA,1934707,560406
Setacheres abrolhensis,Setacheres abrolhensis,accepted,Setacheres abrolhensis,NA,species,Arthropoda,Copepoda,Siphonostomatoida,Asterocheridae,Setacheres,TRUE,FALSE,FALSE,880497,880497,NA,NA,880495
Cirriformia chicoi,Cirriformia chicoi,accepted,Cirriformia chicoi,NA,species,Annelida,Polychaeta,Terebellida,Cirratulidae,Cirriformia,TRUE,FALSE,FALSE,1259021,1259021,682952,1579114,129245
Neoterebra protexta,Neoterebra protexta,accepted,Neoterebra protexta,NA,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Neoterebra,TRUE,FALSE,FALSE,1416720,1416720,NA,NA,1415847
Pseudocella,Pseudocella,accepted,NA,NA,genus,Nematoda,Enoplea,Enoplida,Leptosomatidae,Pseudocella,TRUE,NA,NA,NA,2546,NA,664474,2546
Phtisica marina,Phtisica marina,accepted,Phtisica marina,NA,species,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Phtisica,TRUE,FALSE,FALSE,101864,101864,267172,371501,101436
Astrodia tenuispina,Astrodia tenuispina,accepted,Astrodia tenuispina,NA,species,Echinodermata,Ophiuroidea,Euryalida,Asteronychidae,Astrodia,TRUE,FALSE,FALSE,124953,124953,217784,941161,123579
Macroconchoecia spinireticulata,Macroconchoecia spinireticulata,accepted,Macroconchoecia spinireticulata,NA,species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Macroconchoecia,TRUE,NA,FALSE,127801,127801,656277,702404,127545
Lumbrineris coccinea,Lumbrineris coccinea,accepted,Lumbrineris coccinea,NA,species,Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,TRUE,FALSE,FALSE,130242,130242,NA,NA,129337
Aphrocallistes beatrix,Aphrocallistes beatrix,accepted,Aphrocallistes beatrix,NA,species,Porifera,Hexactinellida,Sceptrulophora,Aphrocallistidae,Aphrocallistes,TRUE,FALSE,FALSE,134380,134380,245629,398365,132099
Lensia havock,Lensia havock,accepted,Lensia havock,NA,species,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,TRUE,FALSE,FALSE,135431,135431,461324,1366060,135365
Chaetopleura,Chaetopleura,accepted,NA,NA,genus,Mollusca,Polyplacophora,Chitonida,Chaetopleuridae,Chaetopleura,TRUE,NA,NA,NA,138086,NA,58793,138086
Mitrella nitidulina,Mitrella nitidulina,accepted,Mitrella nitidulina,NA,species,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,TRUE,NA,NA,139201,139201,NA,NA,137804
Janthina pallida,Janthina pallida,accepted,Janthina pallida,NA,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Janthina,TRUE,NA,NA,140157,140157,NA,NA,138092
Aiolochroia janusi,Aiolochroia janusi,accepted,Aiolochroia janusi,NA,species,Porifera,Demospongiae,Verongiida,Aplysinidae,Aiolochroia,TRUE,FALSE,FALSE,169633,169633,NA,NA,169631
Ophiolepis impressa,Ophiolepis impressa,accepted,Ophiolepis impressa,NA,species,Echinodermata,Ophiuroidea,Amphilepidida,Ophiolepididae,Ophiolepis,TRUE,FALSE,FALSE,243695,243695,219678,1316112,123564
Pseudozeuxo belizensis,Pseudozeuxo belizensis,accepted,Pseudozeuxo belizensis,NA,species,Arthropoda,Malacostraca,Tanaidacea,Pseudozeuxidae,Pseudozeuxo,TRUE,NA,NA,247658,247658,NA,NA,247008
Pisionidens,Pisionidens,accepted,NA,NA,genus,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Pisionidens,TRUE,FALSE,FALSE,NA,324905,NA,1210436,324905
Polycirrus paivai,Polycirrus paivai,accepted,Polycirrus paivai,NA,species,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,TRUE,FALSE,FALSE,330884,330884,NA,NA,129710
Ischnoplax incurvata,Ischnoplax incurvata,accepted,Ischnoplax incurvata,NA,species,Mollusca,Polyplacophora,Chitonida,Callistoplacidae,Ischnoplax,TRUE,NA,NA,386151,386151,NA,NA,385558
Acanthochitona brunoi,Acanthochitona brunoi,accepted,Acanthochitona brunoi,NA,species,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,TRUE,NA,NA,386476,386476,NA,NA,137613
Microphoxus moraesi,Microphoxus moraesi,accepted,Microphoxus moraesi,NA,species,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Microphoxus,TRUE,FALSE,FALSE,387489,387489,NA,NA,236855
Morum matthewsi,Morum matthewsi,accepted,Morum matthewsi,NA,species,Mollusca,Gastropoda,Neogastropoda,Harpidae,Morum,TRUE,NA,NA,403729,403729,NA,NA,390898
Diodora arcuata,Diodora arcuata,accepted,Diodora arcuata,NA,species,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,TRUE,NA,NA,419337,419337,NA,NA,138011
Conus daucus,Conus daucus,accepted,Conus daucus,NA,species,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,TRUE,NA,NA,420208,420208,650295,257324,137813
Pilsbryspira albocincta,Pilsbryspira albocincta,accepted,Pilsbryspira albocincta,NA,species,Mollusca,Gastropoda,Neogastropoda,Pseudomelatomidae,Pilsbryspira,TRUE,NA,NA,420407,420407,804679,NA,415816
Chrysallida nioba,Chrysallida nioba,accepted,Chrysallida nioba,NA,species,Mollusca,Gastropoda,NA,Pyramidellidae,Chrysallida,TRUE,FALSE,FALSE,420441,420441,NA,NA,138401
Bacteridium resticulum,Bacteridium resticulum,accepted,Bacteridium resticulum,NA,species,Mollusca,Gastropoda,NA,Pyramidellidae,Bacteridium,TRUE,FALSE,FALSE,420472,420472,NA,NA,415093
Hyotissa mcgintyi,Hyotissa mcgintyi,accepted,Hyotissa mcgintyi,NA,species,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Hyotissa,TRUE,FALSE,FALSE,420782,420782,NA,256161,204006
Antropora typica,Antropora typica,accepted,Antropora typica,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Antroporidae,Antropora,TRUE,FALSE,FALSE,422266,422266,NA,NA,205132
Lioglyphostoma jousseaumei,Lioglyphostoma jousseaumei,accepted,Lioglyphostoma jousseaumei,NA,species,Mollusca,Gastropoda,Neogastropoda,Pseudomelatomidae,Lioglyphostoma,TRUE,NA,NA,434288,434288,NA,NA,415569
Semidendrobeania versicolor,Semidendrobeania versicolor,accepted,Semidendrobeania versicolor,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Semidendrobeania,TRUE,FALSE,FALSE,468377,468377,NA,NA,468376
Steginoporella evelinae,Steginoporella evelinae,accepted,Steginoporella evelinae,NA,species,Bryozoa,Gymnolaemata,Cheilostomatida,Steginoporellidae,Steginoporella,TRUE,FALSE,FALSE,471423,471423,NA,NA,204810
Ampelisca rocasensis,Ampelisca rocasensis,accepted,Ampelisca rocasensis,NA,species,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,TRUE,FALSE,FALSE,488359,488359,NA,NA,101445
Ampelisca wakabarae,Ampelisca wakabarae,accepted,Ampelisca wakabarae,NA,species,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,TRUE,FALSE,FALSE,488365,488365,NA,NA,101445
Asperarca ectocomata,Asperarca ectocomata,accepted,Asperarca ectocomata,NA,species,Mollusca,Bivalvia,Arcida,Arcidae,Asperarca,TRUE,NA,NA,504381,504381,NA,NA,137671
Cerithiella producta,Cerithiella producta,accepted,Cerithiella producta,NA,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Newtoniellidae,Cerithiella,TRUE,NA,NA,532566,532566,NA,NA,137763
Solariorbis shimeri,Solariorbis shimeri,accepted,Solariorbis shimeri,NA,species,Mollusca,Gastropoda,Littorinimorpha,Tornidae,Solariorbis,TRUE,NA,FALSE,533446,533446,NA,NA,415988
Tornus caraboboensis,Tornus caraboboensis,accepted,Tornus caraboboensis,NA,species,Mollusca,Gastropoda,Littorinimorpha,Tornidae,Tornus,TRUE,NA,NA,590973,590973,NA,NA,138559
Felimare marci,Felimare marci,accepted,Felimare marci,NA,species,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Felimare,TRUE,NA,NA,597532,597532,NA,1174623,558624
Solatisonax cabrali,Solatisonax cabrali,accepted,Solatisonax cabrali,NA,species,Mollusca,Gastropoda,NA,Architectonicidae,Solatisonax,TRUE,FALSE,FALSE,689381,689381,NA,NA,137667
Licornia,Licornia,accepted,NA,NA,genus,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Licornia,TRUE,TRUE,NA,NA,723635,NA,NA,723635
Bulbaeolidia alba,Bulbaeolidia alba,accepted,Bulbaeolidia alba,NA,species,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Bulbaeolidia,TRUE,NA,NA,730446,730446,NA,NA,730445
Cornisepta arrepiata,Cornisepta arrepiata,accepted,Cornisepta arrepiata,NA,species,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Cornisepta,TRUE,NA,NA,767128,767128,NA,NA,180872
Cerithiella atali,Cerithiella atali,accepted,Cerithiella atali,NA,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Newtoniellidae,Cerithiella,TRUE,FALSE,FALSE,848950,848950,NA,NA,137763
Spheniopsis brasiliensis,Spheniopsis brasiliensis,accepted,Spheniopsis brasiliensis,NA,species,Mollusca,Bivalvia,NA,Spheniopsidae,Spheniopsis,TRUE,NA,NA,863004,863004,NA,NA,489110
Antipathes furcata,Antipathes furcata,accepted,Antipathes furcata,NA,species,Cnidaria,Anthozoa,Antipatharia,Antipathidae,Antipathes,TRUE,NA,NA,103312,103312,649306,795029,103302
Marsteinia,Marsteinia,accepted,NA,NA,genus,Arthropoda,Copepoda,Harpacticoida,Neobradyidae,Marsteinia,TRUE,FALSE,FALSE,NA,115411,NA,1817421,115411
Proceroecia macroprocera,Proceroecia macroprocera,accepted,Proceroecia macroprocera,NA,species,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Proceroecia,TRUE,NA,FALSE,127859,127859,NA,NA,127555
Panthalis,Panthalis,accepted,NA,NA,genus,Annelida,Polychaeta,Phyllodocida,Acoetidae,Panthalis,TRUE,FALSE,FALSE,NA,129136,NA,318814,129136
Doliolum denticulatum,Doliolum denticulatum,accepted,Doliolum denticulatum,NA,species,Chordata,Thaliacea,Doliolida,Doliolidae,Doliolum,TRUE,NA,NA,137246,137246,852069,569437,137222
Skenea,Skenea,accepted,NA,NA,genus,Mollusca,Gastropoda,Trochida,Skeneidae,Skenea,TRUE,NA,NA,NA,138508,NA,NA,138508
Tedania (Tedania) anhelans,Tedania (Tedania) anhelans,accepted,Tedania (Tedania) anhelans,NA,species,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,TRUE,FALSE,FALSE,169546,169546,NA,NA,131974
Corallium medea,Corallium medea,accepted,Corallium medea,NA,species,Cnidaria,Anthozoa,Scleralcyonacea,Coralliidae,Corallium,TRUE,FALSE,FALSE,177725,177725,514102,1221029,125325
Cyclaspis dentifrons,Cyclaspis dentifrons,accepted,Cyclaspis dentifrons,NA,species,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Cyclaspis,TRUE,NA,NA,181685,181685,NA,NA,110388
Alpheus intrinsecus,Alpheus intrinsecus,accepted,Alpheus intrinsecus,NA,species,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,TRUE,FALSE,FALSE,240852,240852,NA,1837155,106978
Astrophyton muricatum,Astrophyton muricatum,accepted,Astrophyton muricatum,NA,species,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astrophyton,TRUE,FALSE,FALSE,243214,243214,218070,941138,123583
Nicella guadalupensis,Nicella guadalupensis,accepted,Nicella guadalupensis,NA,species,Cnidaria,Anthozoa,Scleralcyonacea,Ellisellidae,Nicella,TRUE,NA,FALSE,286171,286171,NA,NA,125299
Pectinaria gouldii,Pectinaria gouldii,accepted,Pectinaria gouldii,NA,species,Annelida,Polychaeta,Terebellida,Pectinariidae,Pectinaria,TRUE,FALSE,FALSE,334421,334421,599516,260746,129437
Argentinochondria patagonensis,Argentinochondria patagonensis,accepted,Argentinochondria patagonensis,NA,species,Arthropoda,Copepoda,Cyclopoida,Chondracanthidae,Argentinochondria,TRUE,FALSE,FALSE,362070,362070,NA,NA,346782
Microphoxus breviramus,Microphoxus breviramus,accepted,Microphoxus breviramus,NA,species,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Microphoxus,TRUE,FALSE,FALSE,387488,387488,NA,NA,236855
Chama macerophylla,Chama macerophylla,accepted,Chama macerophylla,NA,species,Mollusca,Bivalvia,Venerida,Chamidae,Chama,TRUE,NA,NA,397039,397039,277809,232953,137775
Neogonodactylus oerstedii,Neogonodactylus oerstedii,accepted,Neogonodactylus oerstedii,NA,species,Arthropoda,Malacostraca,Stomatopoda,Gonodactylidae,Neogonodactylus,TRUE,FALSE,FALSE,408949,408949,32953,85128,408934
Agathotoma candidissima,Agathotoma candidissima,accepted,Agathotoma candidissima,NA,species,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Agathotoma,TRUE,NA,NA,409957,409957,NA,NA,409956
Glyphostoma elsae,Glyphostoma elsae,accepted,Glyphostoma elsae,NA,species,Mollusca,Gastropoda,Neogastropoda,Clathurellidae,Glyphostoma,TRUE,NA,NA,420249,420249,NA,NA,205548
Pleurotomella ipara,Pleurotomella ipara,accepted,Pleurotomella ipara,NA,species,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Pleurotomella,TRUE,NA,NA,420389,420389,NA,NA,137828
Bathyarca glomerula,Bathyarca glomerula,accepted,Bathyarca glomerula,NA,species,Mollusca,Bivalvia,Arcida,Arcidae,Bathyarca,TRUE,NA,NA,420715,420715,NA,1734930,137673
